symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
NUP214	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	1	0	No data	-0.7334804191947049	-0.21227635348345625	-1	No data	No data	0	0.5	-1
PPP3R1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	1	0	0	0	0	1	No data	-0.46894649751792605	-0.8777273056888504	0	No data	No data	-0.6176475	0.5	-1
GJA3	0.0029566388374776143	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	1	0	0	0	0	0	No data	0.9501378929950359	0	0	No data	No data	0	0.5	0.5
TRRAP	0.010348235931171651	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08511031166562696	No data	No data	No data	0	0	0	0	0	0.913505	No data	-0.9906232763375621	-0.7702919278221432	-1	No data	-1	0	-1	-1
PDX1	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	0	0.39929500000000007	No data	0.7634859349145064	-0.8759758128526307	0	No data	No data	0	0.75	0.5
SWSAP1	0.08883549932616523	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7306382541826589	No data	0	0	0	0	0	0	No data	0.6882515168229455	-0.10464984253932358	0	No data	No data	No data	-1	0
CXCL11	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	1	0	0	0	No data	No data	0.08527302813017101	No data	0	No data	No data	0	0.5	0
ERBB3	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	1	1	1	1	1	0.5342750000000003	0	-0.44158852730281306	-0.9666797485055653	0	No data	-1	0	-1	0
ERVW-1	0.0065143228598569655	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.053577832258620534	No data	No data	0.5	1	0	0	0	0	0	No data	No data	No data	-1	No data	No data	0	1	0.5
TRIM28	0.0018478992734235094	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	0	0	0	0	0	0.6946100000000002	No data	-0.9720904578047436	-0.8338038965130778	0	No data	No data	0	-1	-1
SCAT1	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
VCF1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	No data	No data	0.8009928295642581	-0.21335326702525081	0	No data	No data	No data	0.5	-1
LINC02574	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
ZBTB16	0.12013690244094852	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.9850407567505538	No data	0	0	0	0	0	0.8365549999999999	No data	-0.9275234418091561	-0.8092355713451099	0	No data	-1	0	-1	0
MKI67	0.009824664470368323	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08080413518254463	No data	No data	No data	0	0	0	0	0	0	No data	-0.41290678433535577	0	0	No data	No data	0	0.75	0
SYCP3	0.14128693477692053	No data	No data	0.18676985059957027	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0804264525277819	No data	0.876983485053024	No data	0	0	0	0	0	0	No data	0.17131825703254266	-0.47380810731176143	0	No data	No data	0	1	1
BSCL2	0.012781303307845937	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10512136708700948	No data	No data	No data	0	0	0	0	0	0.17749000000000023	No data	-0.1716492002206288	-0.9503348292298899	0	No data	No data	No data	0.5	-1
MICALL2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	0	0	0	0	No data	0.7802537231108659	No data	0	No data	No data	0	-1	0
CREBBP	0.19268185946201996	0.3163390970861698	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	0.5	0	0	1	1	0	0.7932000000000002	1	-0.9941533370104799	-0.9811505501666342	0	No data	No data	0	-1	-1
RFX8	0.09545528608451925	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.785083486965413	No data	0	0	0	0	0	0	No data	0.24831770546056253	0	0	No data	No data	0	0.5	0.5
CALR3	0.10178967332726223	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09118961964174316	No data	0.8143840121781828	No data	0	0	0	0	0	0.1276049999999998	No data	0.10965250965250961	0	0	No data	No data	0	1	1
AK8	0.0029566388374776143	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	0	0	0	0	0	0	No data	0.2671814671814672	-0.05373224667943238	0	No data	No data	0	0.5	0
LRSAM1	0.0029361066233284643	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024148362238461615	No data	No data	No data	0	0	0	0	0	0.3983400000000003	No data	-0.043353557639271956	-0.6181395601197078	0	No data	No data	No data	-1	-1
ADGB	0.46372474071530034	0.7151177083363637	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09542318216844407	No data	0.9110752584616477	No data	0	0	0	0	0	0	No data	-0.048648648648648596	-0.26040856997330664	No data	No data	No data	0	0.5	0.5
BAMBI	0.05666218675152044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46602497335329346	No data	0	0	0	0	0	0.6538449999999998	No data	0.5138444567015996	-0.609199733689186	0	No data	No data	0	-1	-1
GABARAPL1	0.0030182354799250647	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024823840902474525	No data	No data	No data	1	0	0	0	0	1	No data	-0.38488692774407063	No data	0	No data	No data	-0.6581199999999999	-1	-1
DERL2	0.035757035805393515	0.05729778176320491	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.9372399999999999	No data	-0.2857142857142857	-0.8310826997600953	0	No data	No data	-0.3619250000000001	-1	-1
GTF3A	0.0018478992734235094	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	0	0	0	0	0	0	No data	0.9274131274131274	No data	-1	No data	No data	0	-1	-1
GKAP1	0.08681251914830285	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7140000102755393	No data	0	0	0	0	0	0.3989049999999999	No data	-0.2505239933811363	0	0	No data	No data	No data	1	-1
ARSD	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	No data	No data	No data	No data	0	No data	No data	-0.043002500000000055	-1	-1
LLCFC1	0.1000997188822228	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	0.8080839134552931	No data	0	1	0	0	0	0	No data	0.9096525096525097	0	0	No data	No data	No data	1	0.5
WFDC3	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	1	0	0	0	0	No data	-0.07148372862658581	No data	0	No data	No data	0	0.75	0.5
SIX5	0.09647466715652224	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.793467509258804	No data	0	0	0	0	0	0.269285	No data	0.20099282956425824	-0.10126255501333198	0	No data	No data	0	-1	0
HTR1B	0.0044349582562164215	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	No data	1	1	0	1	1	0	0.6025649999999999	No data	-0.4107004964147821	-0.6837580055105471	0	-1	No data	0	0.5	0.5
UBR4	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0.8446849999999998	No data	-0.9293987865416437	-0.11714988940104198	-1	No data	No data	No data	-1	-1
EIF2S1	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	0	1	1	0	0.9523800000000001	No data	-0.9110865968008826	-0.6313398250121316	-1	No data	No data	No data	-1	-1
MIR205	0.056152885179550756	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4618361612880833	No data	No data	No data	No data	No data	No data	0	No data	No data	-0.6756040679228733	No data	No data	No data	No data	No data	No data
BAX	0.1023032012113802	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0748578915252216	No data	0.8226905160853581	No data	0	0	1	1	0	0.609375	No data	0.44765581908439045	-0.32316239398610835	0	-1	-1	0	-1	-1
IL32	0.011842763228344932	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0974022312644105	No data	No data	No data	0	1	0	0	0	No data	No data	0.9825703254274682	No data	0	No data	No data	No data	0.5	-1
TAC1	0.01122085503251053	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09228727247076414	No data	No data	No data	0	1	0	0	0	0.7674399999999999	No data	-0.26232763375620516	-0.2024466188616067	0	No data	No data	No data	1	0
FBN3	0.15158422062415483	0.2493445326666852	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	No data	No data	-0.21400992829564258	No data	0	No data	No data	-0.1945525	0.5	0.5
SLC2A8	0.0837206885689694	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6885708776219516	No data	0	0	0	1	0	0.308175	No data	0.7353557639271926	-0.8619093032804572	0	No data	No data	0	-1	-1
ENSG00000235059	0.010443300082682214	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08589217821922189	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
CCHCR1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0	No data	-0.027247655819084393	-0.0747361052369494	0	-1	No data	0	1	0
ZFP36	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.04908000000000001	No data	0.12675124103695534	-0.8918879340670202	0	No data	No data	0	-1	-1
PSMA5	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	1	1	0	1	No data	-0.8726971869829012	-0.035235434218963135	-1	No data	No data	0	-1	0
ZFY	0.0750160153730089	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02262853524443256	No data	0.6113211116382462	No data	0	0	0	0	0	0.5630450000000004	No data	No data	-0.7995006760505408	0	No data	No data	-0.8252175000000002	-1	0
DCAF13	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	0	0.6516849999999998	No data	-0.20849420849420852	No data	No data	No data	No data	No data	-1	-1
TMEM209	0.07387485101133608	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6075926018353434	No data	0	0	0	0	0	0.7593600000000003	No data	0.27457253171538887	-0.5700256893306138	0	No data	No data	No data	-1	-1
SPZ1	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	0	0	No data	0.8580253723110867	-0.8055404315498823	0	No data	No data	0	1	1
COL4A3	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	0	1	0	0	0	0	No data	-0.4240485383342526	-0.9146372450817172	0	No data	No data	0	0.5	0
BPIFA4P	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	1	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
EPHB6	0.09576162978486961	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7876030475926578	1	0	0	No data	No data	No data	0.5939349999999998	No data	-0.5589630446773304	0	0	No data	No data	0	0.5	0
SPATA42	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
LRAT	0.08233160830375975	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6771462198264679	No data	1	0	0	0	0	0	No data	0.4070601213458356	-0.6953162184038408	0	No data	No data	0	0.5	0.5
AGMO	0.06625672256666978	0.10898727754371501	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.16854000000000013	No data	0.7209045780474352	-0.05373224667943238	0	No data	No data	No data	1	0.5
ADGRE5	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	1	0	0	0	0	No data	0.008273579702151146	-0.37483691099318206	0	No data	No data	0	0.5	0
CCNL2	0.009496149043981921	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07810222052649297	No data	No data	No data	0	0	0	0	0	0.4807699999999997	No data	-0.48428019856591287	No data	0	No data	No data	-0.009614999999999974	-1	-1
