multiplex	node	score
1	NOSTRIN	2.9675952503895095e-06
1	ZFYVE28	2.9562302280992656e-06
1	FCGR2B	2.9380498742492898e-06
1	EPHA5	2.9220383940524566e-06
1	ERCC6	2.9171353815430243e-06
1	POLH	2.905855272968655e-06
1	MBD3	2.901496381023692e-06
1	MTA1	2.901496381023692e-06
1	MTA3	2.901496381023692e-06
1	TTF1	2.901496381023692e-06
1	CHD4	2.901496381023692e-06
1	MTA2	2.901496381023692e-06
1	CHD3	2.901496381023692e-06
1	RAB4A	2.9007426553197586e-06
1	POLK	2.89021627244932e-06
1	REV1	2.89021627244932e-06
1	POLI	2.89021627244932e-06
1	ARAP2	2.863830946812829e-06
1	HOXB7	2.8509930192247073e-06
1	MAP3K13	2.8330797949833004e-06
1	UBA7	2.8230019395104486e-06
1	FAM83B	2.805396547937606e-06
1	AAMP	2.805396547937606e-06
1	RNF216	2.791480127064562e-06
1	OTUD5	2.791480127064562e-06
1	LNPEP	2.7815937137800307e-06
1	TBC1D4	2.7815937137800307e-06
1	TBC1D1	2.7815937137800307e-06
1	ARHGAP5	2.7806437684189125e-06
1	CLOCK	2.7671583550697377e-06
1	IL18	2.763412826496396e-06
1	EPN1	2.7407745350735e-06
1	DVL2	2.732248039728333e-06
1	STAMBP	2.7251355345541653e-06
1	AMPH	2.7251355345541653e-06
1	SYNJ1	2.7251355345541653e-06
1	CALML3	2.6944944925322113e-06
1	VAV1	2.69415135675397e-06
1	FAF1	2.6914122131624015e-06
1	SRI	2.665140983641613e-06
1	FGF11	2.6635766359044756e-06
1	FGF14	2.6635766359044756e-06
1	FGF12	2.6635766359044756e-06
1	RANGRF	2.6635766359044756e-06
1	TREM2	2.6472406643515877e-06
1	HLA-E	2.6472406643515877e-06
1	TYROBP	2.6472406643515877e-06
1	KLRK1	2.6472406643515877e-06
1	KLRC2	2.6472406643515877e-06
1	BMAL1	2.636165628073016e-06
1	KLK3	2.6019986955960095e-06
1	PAPPA2	2.6019986955960095e-06
1	PAPPA	2.6019986955960095e-06
1	PRF1	2.588367723019126e-06
1	PCSK1	2.5775721454513785e-06
1	ARAF	2.5451529997090907e-06
1	UNC5B	2.5370600748169748e-06
1	NPM1	2.535316008130194e-06
1	DAB1	2.5186180284586252e-06
1	MAP4K1	2.4942662563874583e-06
1	DBNL	2.4942662563874583e-06
1	TLN1	2.487051639742173e-06
1	ARFGAP1	2.475781545634575e-06
1	PAG1	2.4522097932737855e-06
1	ARF4	2.43190697847016e-06
1	ITGA5	2.4015403284674868e-06
1	ARAP3	2.3844018728630897e-06
1	CASPASE-9C	2.3640040705686495e-06
1	ADAM10	2.3623225629614075e-06
1	SCAMP2	2.3332162059101947e-06
1	PPP3R1	2.331387806152209e-06
1	PPP3CC	2.331387806152209e-06
1	RAPGEF1	2.324066235496844e-06
1	WNT3A	2.3232612552048765e-06
1	TANK	2.3147562456301487e-06
1	CD40 LIGAND	2.3147562456301487e-06
1	SENP1	2.2765165057727335e-06
1	PTPRZ1	2.257965049833099e-06
1	CYTH3	2.235474795212421e-06
1	NTF3	2.2204605219172405e-06
1	MCM7	2.1946108393771687e-06
1	CYLD	2.172243129648853e-06
1	ITGA2	2.159221489213859e-06
1	APC	2.1259752198561356e-06
1	PLXNA4	2.1037626069237896e-06
1	SEMA3A	2.1037626069237896e-06
1	PLXNA1	2.1037626069237896e-06
1	PLXNA3	2.1037626069237896e-06
1	PLXNA2	2.1037626069237896e-06
1	SENP2	2.098500119600282e-06
1	SENP5	2.098500119600282e-06
1	FRS3	2.091097103041346e-06
1	RASGRP1	2.091097103041346e-06
1	RASGRP4	2.091097103041346e-06
1	S100A10	2.0768542635790594e-06
1	SESN1	2.064803567138858e-06
1	SESN2	2.064803567138858e-06
1	NEDD8	2.0528728661573473e-06
1	ITSN1	2.0520173399058686e-06
1	CASTOR1	2.0491645666195244e-06
1	CASTOR2	2.0491645666195244e-06
1	SAMTOR	2.0491645666195244e-06
1	CD86	2.038452404237492e-06
1	UBE2M	2.0372338656380145e-06
1	DCUN1D1	2.0372338656380145e-06
1	TRIO	2.0238670986047435e-06
1	GPC3	2.0177861761439763e-06
1	NR1H3	2.000500900734926e-06
1	NR1H2	2.000500900734926e-06
1	CDH5	1.9931199426178218e-06
1	AGTR1	1.9909592288169866e-06
1	ACAP2	1.9909592288169866e-06
1	FBXO8	1.9909592288169866e-06
1	IPCEF1	1.9909592288169866e-06
1	USP6	1.9909592288169866e-06
1	IQSEC1	1.9909592288169866e-06
1	PML	1.9846139361284993e-06
1	PREX1	1.9787718373987435e-06
1	TNKS	1.9534219057985746e-06
1	PPP2CB	1.9431517594009324e-06
1	RRAGD	1.9337694559431376e-06
1	RRAGC	1.9337694559431376e-06
1	RRAGB	1.9337694559431376e-06
1	RRAGA	1.9337694559431376e-06
1	RHEB	1.9337694559431376e-06
1	YWHAB	1.925961832210851e-06
1	ITGA2B	1.9042235087710537e-06
1	GNA13	1.8872457278850388e-06
1	NOS3	1.8501982382614798e-06
1	NME1	1.8498396096044125e-06
1	COL6A3	1.8476378630583935e-06
1	ITGAX	1.8476378630583935e-06
1	ITGAD	1.8476378630583935e-06
1	KIRREL1	1.8476378630583935e-06
1	LAMB2	1.8476378630583935e-06
1	LAMB3	1.8476378630583935e-06
1	LAMB1	1.8476378630583935e-06
1	COL13A1	1.8476378630583935e-06
1	ITGB7	1.8476378630583935e-06
1	LAMC3	1.8476378630583935e-06
1	COL4A4	1.8476378630583935e-06
1	COL4A3	1.8476378630583935e-06
1	COL4A5	1.8476378630583935e-06
1	ITGAE	1.8476378630583935e-06
1	NTN4	1.8476378630583935e-06
1	ITGAL	1.8476378630583935e-06
1	COL9A3	1.8476378630583935e-06
1	ITGBL1	1.8476378630583935e-06
1	COL14A1	1.8476378630583935e-06
1	ITGB8	1.8476378630583935e-06
1	ITGB6	1.8476378630583935e-06
1	ITGA10	1.8476378630583935e-06
1	ITGB5	1.8476378630583935e-06
1	ITGA7	1.8476378630583935e-06
1	ITGA8	1.8476378630583935e-06
1	ITGA11	1.8476378630583935e-06
1	LAMA4	1.8476378630583935e-06
1	COL17A1	1.8476378630583935e-06
1	COL16A1	1.8476378630583935e-06
1	COL15A1	1.8476378630583935e-06
1	COL10A1	1.8476378630583935e-06
1	COL27A1	1.8476378630583935e-06
1	COL5A1	1.8476378630583935e-06
1	LAMB4	1.8476378630583935e-06
1	COL1A2	1.8476378630583935e-06
1	COL1A1	1.8476378630583935e-06
1	COL6A1	1.8476378630583935e-06
1	COL5A3	1.8476378630583935e-06
1	COL5A2	1.8476378630583935e-06
1	COL20A1	1.8476378630583935e-06
1	DMBT1	1.8476378630583935e-06
1	CASR	1.8476378630583935e-06
1	COL2A1	1.8476378630583935e-06
1	LAMA2	1.8476378630583935e-06
1	NPHS1	1.8476378630583935e-06
1	COL11A1	1.8476378630583935e-06
1	COL11A2	1.8476378630583935e-06
1	COL12A1	1.8476378630583935e-06
1	COL4A6	1.8476378630583935e-06
1	LAMA1	1.8476378630583935e-06
1	COL4A1	1.8476378630583935e-06
1	COL3A1	1.8476378630583935e-06
1	COL4A2	1.8476378630583935e-06
1	COL8A1	1.8476378630583935e-06
1	COL8A2	1.8476378630583935e-06
1	COL6A2	1.8476378630583935e-06
1	COL9A1	1.8476378630583935e-06
1	COL9A2	1.8476378630583935e-06
1	PPP1R14A	1.8283536158393763e-06
1	ARAP1	1.7977807990284678e-06
1	ROBO1	1.7959954682500354e-06
1	KLRC1	1.784096101858287e-06
1	CTLA4	1.784096101858287e-06
1	KLRC4	1.784096101858287e-06
1	KLRC3	1.784096101858287e-06
1	NKG2C	1.784096101858287e-06
1	NLK	1.781545895302385e-06
1	PAX1	1.7790836089269053e-06
1	PAFAH1B1	1.7684812288111886e-06
1	MCF2	1.7458027049432452e-06
1	FGD4	1.736648426655906e-06
1	FGD3	1.736648426655906e-06
1	ARHGEF4	1.736648426655906e-06
1	NGEF	1.736648426655906e-06
1	ARHGEF9	1.736648426655906e-06
1	FGD1	1.736648426655906e-06
1	MCF2L	1.736648426655906e-06
1	ARHGEF25	1.736648426655906e-06
1	FGD2	1.736648426655906e-06
1	PSMB10	1.7323770917108884e-06
1	ARHGAP45	1.7281097670727286e-06
1	ARHGAP20	1.7281097670727286e-06
1	CYCS	1.7037646122040975e-06
1	MYLIP	1.7013101861077373e-06
1	MAP3K4	1.6943303342494973e-06
1	MAP3K6	1.6943303342494973e-06
1	MAP3K20	1.6943303342494973e-06
1	NRK	1.674029176774407e-06
1	ECSIT	1.674029176774407e-06
1	LTA	1.674029176774407e-06
1	MAP4K2	1.674029176774407e-06
1	MAP4K3	1.674029176774407e-06
1	MAP4K5	1.674029176774407e-06
1	TNIK	1.674029176774407e-06
1	TNFRSF1B	1.674029176774407e-06
1	DAPP1	1.674029176774407e-06
1	SDC4	1.6474743326835193e-06
1	NTRK3	1.6423899386465922e-06
1	VAMP2	1.6347798095216985e-06
1	CXCR2	1.624726631941209e-06
1	AP2S1	1.6167379472131036e-06
1	AP2A1	1.6167379472131036e-06
1	AP2A2	1.6167379472131036e-06
1	AP2M1	1.6167379472131036e-06
1	AP2B1	1.6167379472131036e-06
1	POLR3A	1.6101939476361406e-06
1	SERPINF2	1.607164096491339e-06
1	PAX6	1.606843357201896e-06
1	CLTRN	1.601049988773497e-06
1	RASGRP2	1.5956498342910585e-06
1	GARNL3	1.5956498342910585e-06
1	RAPGEF4	1.5956498342910585e-06
1	SIPA1	1.5956498342910585e-06
1	RAPGEF3	1.5956498342910585e-06
1	RAP1GAP	1.5956498342910585e-06
1	ARHGAP1	1.5790327354281206e-06
1	ADAM12	1.576082342063451e-06
1	IGLV2-23	1.5618837860552931e-06
1	IGLV3-21	1.5618837860552931e-06
1	IGLV3-19	1.5618837860552931e-06
1	IGLV3-1	1.5618837860552931e-06
1	IGLV3-25	1.5618837860552931e-06
1	IGHV2-70	1.5618837860552931e-06
1	IGHV2-5	1.5618837860552931e-06
1	IGHV1-69	1.5618837860552931e-06
1	IGLV7-43	1.5618837860552931e-06
1	IGHV4-59	1.5618837860552931e-06
1	IGLV6-57	1.5618837860552931e-06
1	IGKV1-33	1.5618837860552931e-06
1	IGLC3	1.5618837860552931e-06
1	IGHV3-9	1.5618837860552931e-06
1	IGKV1-17	1.5618837860552931e-06
1	IGKV2-29	1.5618837860552931e-06
1	IGKV1D-16	1.5618837860552931e-06
1	IGKV1D-12	1.5618837860552931e-06
1	IGKV1-12	1.5618837860552931e-06
1	IGKV1-16	1.5618837860552931e-06
1	IGHV3-11	1.5618837860552931e-06
1	IGHV3-13	1.5618837860552931e-06
1	IGHV3-23	1.5618837860552931e-06
1	IGKV1-5	1.5618837860552931e-06
1	IGHV3-33	1.5618837860552931e-06
1	IGHV3-48	1.5618837860552931e-06
1	IGHV3-53	1.5618837860552931e-06
1	IGHV3-7	1.5618837860552931e-06
1	IGKV3-11	1.5618837860552931e-06
1	IGHV4-39	1.5618837860552931e-06
1	IGKC	1.5618837860552931e-06
1	IGHV7-81	1.5618837860552931e-06
1	IGHV4-34	1.5618837860552931e-06
1	IGLV2-8	1.5618837860552931e-06
1	IGLV2-14	1.5618837860552931e-06
1	IGLV1-51	1.5618837860552931e-06
1	IGHV1-46	1.5618837860552931e-06
1	IGKV4-1	1.5618837860552931e-06
1	IGKV3-15	1.5618837860552931e-06
1	IGKV3-20	1.5618837860552931e-06
1	IGLC1	1.5618837860552931e-06
1	IGKV3D-20	1.5618837860552931e-06
1	IGLV1-47	1.5618837860552931e-06
1	IGLV2-11	1.5618837860552931e-06
1	IGKV2D-30	1.5618837860552931e-06
1	IGKV2D-28	1.5618837860552931e-06
1	IGHV1-2	1.5618837860552931e-06
1	IGKV2D-40	1.5618837860552931e-06
1	IGKV2-30	1.5618837860552931e-06
1	IGKV5-2	1.5618837860552931e-06
1	IGKV1-39	1.5618837860552931e-06
1	IGLC2	1.5618837860552931e-06
1	IGLV3-27	1.5618837860552931e-06
1	IGLC6	1.5618837860552931e-06
1	IGLC7	1.5618837860552931e-06
1	IGLV	1.5618837860552931e-06
1	IGLV1-40	1.5618837860552931e-06
1	IGLV1-44	1.5618837860552931e-06
1	IGHV	1.5618837860552931e-06
1	IGHV3-30	1.5618837860552931e-06
1	MST1	1.558911696175674e-06
1	DVL3	1.5531717431073088e-06
1	CRY1	1.5292411014680385e-06
1	CRY2	1.5292411014680385e-06
1	ELANE	1.522292157278584e-06
1	CPB2	1.513602100948706e-06
1	FBXL3	1.513602100948706e-06
1	RNF168	1.5122365779254903e-06
1	SREBF2	1.509388652262803e-06
1	CCN2	1.5088229656540429e-06
1	RAB27A	1.5085977038828685e-06
1	STX1A	1.5085977038828685e-06
1	PCSK2	1.5085977038828685e-06
1	CPE	1.5085977038828685e-06
1	MYRIP	1.5085977038828685e-06
1	KIF5B	1.5085977038828685e-06
1	BABAM1	1.496597577406155e-06
1	BABAM2	1.496597577406155e-06
1	ZNF74	1.496597577406155e-06
1	BRCC3	1.496597577406155e-06
1	ABRAXAS1	1.496597577406155e-06
1	ZNF93	1.496597577406155e-06
1	UIMC1	1.496597577406155e-06
1	UBE2V2	1.496597577406155e-06
1	PIK3CG	1.4854419297862301e-06
1	EGLN2	1.475770683748337e-06
1	MST1R	1.4748341898352868e-06
1	NECTIN1	1.4469306124883312e-06
1	CASP4	1.4438789597686926e-06
1	IGF-I	1.4375074765586578e-06
1	FZD5	1.4162137302723763e-06
1	ANAPC1	1.3837052624386625e-06
1	UBE2S	1.3837052624386625e-06
1	ANAPC10	1.3837052624386625e-06
1	UBE2C	1.3837052624386625e-06
1	ANAPC11	1.3837052624386625e-06
1	CDC26	1.3837052624386625e-06
1	ANAPC16	1.3837052624386625e-06
1	CDC16	1.3837052624386625e-06
1	ANAPC15	1.3837052624386625e-06
1	ANAPC7	1.3837052624386625e-06
1	ANAPC2	1.3837052624386625e-06
1	ANAPC5	1.3837052624386625e-06
1	CDC27	1.3837052624386625e-06
1	CDC23	1.3837052624386625e-06
1	ANAPC4	1.3837052624386625e-06
1	FZR1	1.3837052624386625e-06
1	HIF1AN	1.3805406356423564e-06
1	ARHGEF7	1.3746408913099642e-06
1	UBE2E1	1.3680662619193312e-06
1	GIT1	1.3667786291553518e-06
1	NFIB	1.359069641228447e-06
1	NFIX	1.359069641228447e-06
1	NFIA	1.359069641228447e-06
1	SSB	1.359069641228447e-06
1	DOK4	1.351950110037923e-06
1	KIDINS220	1.351950110037923e-06
1	FZD7	1.3469028005424888e-06
1	EPHB3	1.3423764001871267e-06
1	SLIT2	1.3346671230266275e-06
1	ARHGAP22	1.3346671230266275e-06
1	SPATA13	1.3346671230266275e-06
1	DOCK1	1.3346671230266275e-06
1	ARHGAP39	1.3346671230266275e-06
1	SRGAP3	1.3346671230266275e-06
1	SRGAP2	1.3346671230266275e-06
1	FAM13B	1.3346671230266275e-06
1	FARP2	1.3346671230266275e-06
1	ARHGAP17	1.3346671230266275e-06
1	DAG1	1.3346671230266275e-06
1	RALBP1	1.3346671230266275e-06
1	DMD	1.3346671230266275e-06
1	DOCK6	1.3346671230266275e-06
1	DOCK7	1.3346671230266275e-06
1	VAV3	1.3268903846619044e-06
1	ARHGAP40	1.3183517250787271e-06
1	ARHGEF15	1.3183517250787271e-06
1	SRGAP1	1.3183517250787271e-06
1	PLEKHG5	1.3091522570555675e-06
1	FCERI	1.3074757964210885e-06
1	RASGRF2	1.3071866143735694e-06
1	AGTR2	1.2904242049819213e-06
1	IL20RA	1.290237422204897e-06
1	CXCR1	1.290237422204897e-06
1	CXCL8	1.290237422204897e-06
1	IL21	1.290237422204897e-06
1	IL11RA	1.290237422204897e-06
1	IL15	1.290237422204897e-06
1	IL13RA2	1.290237422204897e-06
1	INCENP	1.2679395358383808e-06
1	FLT3	1.2564759709290162e-06
1	FLT3LG	1.2564759709290162e-06
1	EPHA4	1.2484993958270851e-06
1	IFT57	1.246401377109968e-06
1	EDIL3	1.2377162906895194e-06
1	PIK3R2	1.2352381069441707e-06
1	ACTN1	1.2263499663680525e-06
1	ACTN3	1.2263499663680525e-06
1	VCL	1.2263499663680525e-06
1	DKFZP666O0110	1.2263499663680525e-06
1	SERPINE1	1.2058101326930418e-06
1	RBPJ	1.202436761693812e-06
1	DLG1	1.1848694805088694e-06
1	IRS2	1.1848694805088694e-06
1	EPHB4	1.1838601697995617e-06
1	MMP13	1.1833360250518898e-06
1	ITGB3BP	1.1790762966210247e-06
1	NUMA1 VARIANT PROTEIN	1.1790762966210247e-06
1	KIF15	1.1790762966210247e-06
1	LRP6	1.177969349619857e-06
1	STRN	1.1666679184207023e-06
1	PHLPP2	1.1666679184207023e-06
1	PHLPP1	1.1666679184207023e-06
1	GRB10	1.1666679184207023e-06
1	CD19	1.1666679184207023e-06
1	PPP2R5C	1.1666679184207023e-06
1	FLT1	1.1630362214352495e-06
1	P4HA1	1.1551338418511834e-06
1	P4HA3	1.1551338418511834e-06
1	P4HA2	1.1551338418511834e-06
1	GRIN1	1.1501865418499444e-06
1	GRIN2B	1.1501865418499444e-06
1	EPHA3	1.1476460335011877e-06
1	BIRC5	1.118354458310091e-06
1	CDCA8	1.118354458310091e-06
1	GATA3	1.1122895039600691e-06
1	DLG4	1.0964492619736274e-06
1	MYL6	1.0917911607061648e-06
1	MYL12A	1.0917911607061648e-06
1	MYL11	1.0917911607061648e-06
1	MYL6B	1.0917911607061648e-06
1	MYL7	1.0917911607061648e-06
1	MYH11	1.0917911607061648e-06
1	MYL5	1.0917911607061648e-06
1	MYL12B	1.0917911607061648e-06
1	MYL10	1.0917911607061648e-06
1	MYL9	1.0917911607061648e-06
1	ARHGEF1	1.0898037392847755e-06
1	DKFZP686N1969	1.081265079701597e-06
1	CACNA1A	1.081265079701597e-06
1	SFN	1.0795910629769176e-06
1	EPHA7	1.0744005309940612e-06
1	EPHA6	1.0744005309940612e-06
1	YWHAE	1.0624463808817195e-06
1	YWHAG	1.0624463808817195e-06
1	TMPRSS6	1.0589799675450267e-06
1	RANGAP1	1.047381745782723e-06
1	OBSCN	1.0447084780787764e-06
1	PCOLCE2	1.0433940134276689e-06
1	PCOLCE	1.0433940134276689e-06
1	YWHAQ	1.0220749191432569e-06
1	POLD1	1.019696009394111e-06
1	POLD4	1.019696009394111e-06
1	POLD3	1.019696009394111e-06
1	POLD2	1.019696009394111e-06
1	TFAP2B	1.0151501327853253e-06
1	WNK2	1.013933326384409e-06
1	WNK1	1.013933326384409e-06
1	WNK4	1.013933326384409e-06
1	WNK3	1.013933326384409e-06
1	NFATC4	1.0130103015467935e-06
1	FCGR2A	1.0122429926005785e-06
1	SPRY1	1.0053125103719307e-06
1	CD22	9.971563643301443e-07
1	FCGR1A	9.93891760930462e-07
1	CARD11	9.915673673289534e-07
1	TRIM21	9.90118923638312e-07
1	SPRY4	9.896735098525983e-07
1	GNA12	9.888982641774502e-07
1	CASP5	9.697672402049025e-07
1	ECE1	9.567135939045807e-07
1	ECE2	9.567135939045807e-07
1	GNG12	9.42803904350688e-07
1	GNG5	9.42803904350688e-07
1	BAZ1B	9.414084096005111e-07
1	BMP1	9.379239811258118e-07
1	ITSN2	9.249090810326251e-07
1	PLEKHG4B	9.249090810326251e-07
1	DNMBP	9.249090810326251e-07
1	DOCK10	9.249090810326251e-07
1	DOCK9	9.249090810326251e-07
1	DOCK11	9.249090810326251e-07
1	BCAR3	9.249090810326251e-07
1	PLEKHG1	9.249090810326251e-07
1	PLEKHG3	9.249090810326251e-07
1	PLEKHG4	9.249090810326251e-07
1	ERO1B	9.170104679566611e-07
1	GPX7	9.170104679566611e-07
1	ERO1A	9.170104679566611e-07
1	GPX8	9.170104679566611e-07
1	RASGRF1	9.052053107442894e-07
1	AKT3	9.031124892901979e-07
1	USP33	8.979977666338948e-07
1	WUGSC:H_GS165O14.2	8.868560242548986e-07
1	BLNK	8.750269066336723e-07
1	ARFGAP3	8.728717179958429e-07
1	ARHGAP6	8.728717179958429e-07
1	ASAP1	8.728717179958429e-07
1	CHN1	8.728717179958429e-07
1	SPHK1	8.682079161010615e-07
1	GZMB	8.606223111381893e-07
1	DDX21	8.497512445362047e-07
1	TRBV7-9	8.264879891326658e-07
1	HLA-DRB3	8.264879891326658e-07
1	HLA-DRB5	8.264879891326658e-07
1	HLA-DPA1	8.264879891326658e-07
1	TRAC	8.264879891326658e-07
1	HLA-DQA1	8.264879891326658e-07
1	HLA-DQA2	8.264879891326658e-07
1	HLA-DPB1	8.264879891326658e-07
1	TRBV12-3	8.264879891326658e-07
1	TRAV29DV5	8.264879891326658e-07
1	TRBC1	8.264879891326658e-07
1	HLA-DRB4	8.264879891326658e-07
1	HLA-DQB1	8.264879891326658e-07
1	HLA-DQB2	8.264879891326658e-07
1	TRAV8-4	8.264879891326658e-07
1	TRAV19	8.264879891326658e-07
1	MLH1	8.119114762199889e-07
1	PMS2	8.119114762199889e-07
1	PPP4R2	8.119114762199889e-07
1	MSH3	8.119114762199889e-07
1	MSH6	8.119114762199889e-07
1	MSH2	8.119114762199889e-07
1	PPP4C	8.119114762199889e-07
1	ARHGEF16	8.117393456232804e-07
1	ARHGEF2	8.117393456232804e-07
1	ARHGEF17	8.117393456232804e-07
1	ARHGEF3	8.117393456232804e-07
1	PLEKHG2	8.117393456232804e-07
1	ABR	8.117393456232804e-07
1	NET1	8.117393456232804e-07
1	ARHGEF26	8.117393456232804e-07
1	ARHGEF19	8.117393456232804e-07
1	ARHGEF18	8.117393456232804e-07
1	ARHGEF5	8.117393456232804e-07
1	ARHGEF12	8.117393456232804e-07
1	ARHGEF6	8.117393456232804e-07
1	ARHGEF11	8.117393456232804e-07
1	ECT2	8.117393456232804e-07
1	TIAM2	8.117393456232804e-07
1	AKAP13	8.117393456232804e-07
1	PRSS2	8.09823857002875e-07
1	ARHGAP9	8.032006860401016e-07
1	DEF6	8.032006860401016e-07
1	ARHGAP4	8.032006860401016e-07
1	TAGAP	8.032006860401016e-07
1	PLEKHG6	8.032006860401016e-07
1	UNC5A	8.032006860401016e-07
1	ARHGAP23	8.032006860401016e-07
1	ARHGAP30	8.032006860401016e-07
1	PTK6	7.971466031508166e-07
1	GBF1	7.912717365268069e-07
1	PGF	7.902755740844777e-07
1	DENND6A	7.832063577261625e-07
1	DENND6B	7.832063577261625e-07
1	HIP1	7.737636805730638e-07
1	DAP3	7.737636805730638e-07
1	RELB	7.735739144073419e-07
1	SAP18	7.617827029809737e-07
1	KIT-LIGAND	7.590932437143211e-07
1	BEX3	7.483714345352169e-07
1	SPHK2	7.456266503524164e-07
1	HLX	7.456266503524164e-07
1	UHMK1	7.453897016593955e-07
1	MMP12	7.442020389185815e-07
1	ARHGAP26	7.409961172850345e-07
1	SAP30	7.402818207202401e-07
1	OS9	7.395401011630228e-07
1	SERPINB2	7.36119965605321e-07
1	TIFA	7.34499177742339e-07
1	ALPK1	7.34499177742339e-07
1	PARG	7.335039690808123e-07
1	CAMKK1	7.308933006404009e-07
1	NTF4	7.265419622953892e-07
1	AMER1	7.260811336701272e-07
1	TBC1D16	7.251856844186189e-07
1	GPNMB	7.239011006436894e-07
1	NAA10	7.239011006436894e-07
1	LRRK2	7.239011006436894e-07
1	IRF7	7.188601772230053e-07
1	PELI1	7.188601772230053e-07
1	PELI2	7.188601772230053e-07
1	SHARPIN	7.08440181662293e-07
1	RNF31	7.08440181662293e-07
1	RBCK1	7.08440181662293e-07
1	PPM1E	7.030396626290976e-07
1	PHB1	6.902718765835752e-07
1	PPP3CA	6.898294357398248e-07
1	PPP3R2	6.898294357398248e-07
1	PPP3CB	6.898294357398248e-07
1	AGAP2	6.894222117585805e-07
1	SHANK3	6.894222117585805e-07
1	PRSS1	6.744418613809946e-07
1	EPS8	6.708368147242589e-07
1	EHD4	6.604862089483818e-07
1	MMP20	6.554394803822079e-07
1	MMP19	6.554394803822079e-07
1	GRIK4	6.547392730996564e-07
1	GRIK5	6.547392730996564e-07
1	GRIN2C	6.547392730996564e-07
1	GRIK2	6.547392730996564e-07
1	GRIN3A	6.547392730996564e-07
1	GRIN2A	6.547392730996564e-07
1	GRIN2D	6.547392730996564e-07
1	GRIK1	6.547392730996564e-07
1	HAP1	6.547392730996564e-07
1	DENND4C	6.526719647718019e-07
1	DENND4A	6.526719647718019e-07
1	DENND4B	6.526719647718019e-07
1	ADAMTS3	6.471303976065451e-07
1	ADAMTS14	6.471303976065451e-07
1	ADAMTS2	6.471303976065451e-07
1	TLL1	6.471303976065451e-07
1	OTOGL	6.46917229885561e-07
1	OTOG	6.46917229885561e-07
1	DLC1	6.34950436084775e-07
1	ATF7IP	6.242533816446098e-07
1	VAV2	6.1543556023084e-07
1	CTSV	6.148054193631918e-07
1	FGF6	6.119396315955177e-07
1	BASH	6.010019932233399e-07
1	C-ERBB-3	6.010019932233399e-07
1	CTF1	6.010019932233399e-07
1	LIF	6.010019932233399e-07
1	SF3B1	5.892501829187506e-07
1	WRN	5.887325716939951e-07
1	CYTH2	5.886128202485327e-07
1	PTP4A2	5.838885996331932e-07
1	RRP8	5.826364816580367e-07
1	C19ORF84	5.826364816580367e-07
1	ARID4B	5.826364816580367e-07
1	MPHOSPH8	5.826364816580367e-07
1	PRDM9	5.826364816580367e-07
1	SAP30L	5.826364816580367e-07
1	TASOR	5.826364816580367e-07
1	BAZ2A	5.826364816580367e-07
1	SUV39H1	5.826364816580367e-07
1	DEK	5.826364816580367e-07
1	MYBBP1A	5.826364816580367e-07
1	DPF3	5.826364816580367e-07
1	DPF2	5.826364816580367e-07
1	DNMT3B	5.826364816580367e-07
1	MORC2	5.826364816580367e-07
1	SAP30BP	5.826364816580367e-07
1	SUDS3	5.826364816580367e-07
1	SAP130	5.826364816580367e-07
1	SPOCD1	5.826364816580367e-07
1	MYO1C	5.826364816580367e-07
1	DPF1	5.826364816580367e-07
1	DNMT1	5.826364816580367e-07
1	DNMT3A	5.826364816580367e-07
1	DNMT3L	5.826364816580367e-07
1	BCL7C	5.826364816580367e-07
1	BCL7B	5.826364816580367e-07
1	BCL7A	5.826364816580367e-07
1	SS18	5.826364816580367e-07
1	PIWIL4	5.826364816580367e-07
1	PPHLN1	5.826364816580367e-07
1	EED	5.826364816580367e-07
1	EZH2	5.826364816580367e-07
1	SS18L1	5.826364816580367e-07
1	ARID1B	5.826364816580367e-07
1	HPN	5.669144004818466e-07
1	SRXN1	5.603207361331119e-07
1	MRAS	5.540039660149771e-07
1	SHOC2	5.540039660149771e-07
1	PPP1CC	5.540039660149771e-07
1	IGF2R	5.505135696145987e-07
1	INSRR	5.505135696145987e-07
1	CCR3	5.484412514167118e-07
1	HLF	5.425313342663807e-07
1	GSDME	5.38253648138649e-07
1	BCL10	5.300293781095523e-07
1	MDM4	5.295779699874829e-07
1	BAD	5.2783728270338e-07
1	RUNX2	5.256029411429582e-07
1	CIT	5.245705870856087e-07
1	SEC11C	5.221595369719215e-07
1	SPCS3	5.221595369719215e-07
1	SPCS1	5.221595369719215e-07
1	SPCS2	5.221595369719215e-07
1	SEC11A	5.221595369719215e-07
1	RRAS	5.16966236277652e-07
1	RHOC	5.162713181457242e-07
1	RHOB	5.162713181457242e-07
1	RPGRIP1L	5.130091582753652e-07
1	MKS1	5.130091582753652e-07
1	OFD1	5.130091582753652e-07
1	RHOG	5.126395476972078e-07
1	FGF4	5.110862692696214e-07
1	FGF3	5.110862692696214e-07
1	FGF5	5.110862692696214e-07
1	KL	5.110862692696214e-07
1	ERLIN2	5.110862692696214e-07
1	FGF20	5.110862692696214e-07
1	FGF19	5.110862692696214e-07
1	RANBP9	5.110862692696214e-07
1	KLB	5.110862692696214e-07
1	FGF23	5.110862692696214e-07
1	FGF10	5.110862692696214e-07
1	FGF8	5.110862692696214e-07
1	FGF22	5.110862692696214e-07
1	FGF17	5.110862692696214e-07
